ID,lat,lon,
941,36.7955316,3.2800899,
942,36.7966327,3.2768064,
943,36.7965183,3.276978,
944,36.7951884,3.2784966,
945,36.795915,3.2788533,
946,36.7960772,3.27833,
947,36.796154,3.2783712,
948,36.7962048,3.2784462,
949,36.7964417,3.2771542,
950,36.7959081,3.2774914,
951,36.7957233,3.2794716,
952,36.7949761,3.2790782,
953,36.7961895,3.2770402,
954,36.795185,3.2799772,
955,36.7712804,3.3181976,
3103,36.7750986,3.2930935,
956,36.7828051,3.3328612,
957,36.7822434,3.3328365,
958,36.7807204,3.3314799,
960,36.7885854,3.2891245,
961,36.7885903,3.2889974,
962,36.7880097,3.2890953,
963,36.7880626,3.2890038,
964,36.7880981,3.2889824,
965,36.788141,3.2889676,
966,36.7890099,3.2890253,
967,36.7890502,3.2890514,
968,36.7890695,3.2890776,
969,36.789092,3.2891544,
970,36.7667619,3.2747518,
971,36.7667687,3.2745887,
972,36.7669063,3.2744428,
973,36.7669888,3.2743226,
974,36.7670163,3.2741939,
975,36.7962118,3.2447969,
976,36.7953526,3.2446681,
977,36.794466,3.2445823,
978,36.7931257,3.2444278,
979,36.7925758,3.2443592,
980,36.7914692,3.244239,
981,36.7910962,3.2441869,
982,36.8019387,3.2579524,
983,36.8037323,3.2554298,
984,36.8035732,3.2576293,
985,36.8035817,3.2574636,
986,36.801967,3.2639237,
987,36.80324,3.2615865,
988,36.7887439,3.2557526,
989,36.787818,3.2556239,
990,36.7862284,3.2554691,
991,36.7857182,3.2554042,
992,36.7836432,3.255264,
993,36.7778445,3.2603447,
994,36.7793433,3.2604999,
995,36.7794283,3.2605952,
996,36.7802092,3.2605977,
997,36.7802633,3.2605495,
998,36.7814222,3.2606601,
999,36.7825609,3.2608215,
1000,36.78474,3.2611457,
1001,36.7849314,3.2612663,
1002,36.7849415,3.2615129,
1003,36.7849631,3.2617885,
1004,36.7849964,3.2619033,
1005,36.7850229,3.2619464,
1006,36.7869635,3.2624916,
1007,36.7812991,3.2618268,
1273,36.7723439,3.2938035,
3118,36.7754268,3.289738,
1010,36.7772229,3.2679666,
1011,36.7704292,3.2621091,
1012,36.7709309,3.2621499,
1013,36.7709357,3.2650671,
1014,36.7710274,3.2652352,
1015,36.77159,3.2643338,
1016,36.7756395,3.2654431,
1017,36.7757921,3.2640012,
1018,36.77581,3.2637384,
1019,36.7758058,3.2634262,
1020,36.7757921,3.2631515,
1021,36.7757352,3.2624541,
1022,36.7764324,3.2594372,
1023,36.7767703,3.2646621,
1024,36.77673,3.2640264,
1025,36.7767453,3.2625968,
1026,36.7732437,3.2652322,
1027,36.7732845,3.2647627,
1028,36.7733395,3.264531,
1029,36.7733946,3.2642649,
1030,36.7734496,3.2639903,
1031,36.7734633,3.2637843,
1032,36.7734702,3.2634924,
1033,36.7734241,3.2623038,
1034,36.7670215,3.2604551,
1035,36.7642118,3.2605411,
1036,36.7745861,3.2653563,
1037,36.7745586,3.2618788,
1038,36.7746824,3.2613982,
1039,36.7750949,3.2603425,
1040,36.7751086,3.2602051,
1041,36.7751086,3.2600592,
1042,36.7750742,3.2598532,
1043,36.7749965,3.2594394,
1044,36.7709034,3.25681,
1045,36.7706361,3.2601283,
2285,36.7450502,3.3179797,
1579,36.7769266,3.2546218,
1185,36.7642492,3.3305309,
3112,36.7600396,3.2409322,
3113,36.7605403,3.2410572,
1457,36.793511,3.2618714,
1469,36.7946162,3.2606092,
1049,36.7666489,3.2495043,
1050,36.7663082,3.2517998,
1051,36.7662173,3.252444,
1052,36.7649093,3.2582725,
1053,36.768946,3.2574146,
1054,36.7646073,3.2582722,
1055,36.7652902,3.2590601,
1056,36.7652829,3.2581921,
1057,36.7652222,3.2577166,
1058,36.7651593,3.2574449,
1059,36.7652822,3.2582822,
1060,36.7641663,3.2583154,
1061,36.7668471,3.2585796,
1062,36.7671008,3.2573951,
1063,36.7669618,3.2580121,
1064,36.7688888,3.2580517,
1065,36.7679889,3.2567168,
1066,36.7680003,3.2574561,
1067,36.7682481,3.2554663,
1068,36.765878,3.249113,
1069,36.765776,3.2495674,
1070,36.7657119,3.2500026,
1071,36.7655076,3.251465,
1072,36.7653789,3.2522116,
1073,36.7650105,3.2527594,
1074,36.7659992,3.2530922,
1075,36.7663234,3.2516863,
1076,36.7648692,3.2512704,
1077,36.7639701,3.2510135,
1078,36.7757096,3.2568463,
1079,36.7757565,3.2570897,
1080,36.7668195,3.251608,
1081,36.7665837,3.2516438,
1082,36.7670455,3.2503028,
1083,36.7665503,3.2501973,
1084,36.7661337,3.2501118,
1085,36.7647813,3.2498375,
1086,36.7646912,3.248493,
1087,36.7648825,3.2502369,
1088,36.7649659,3.2506412,
1089,36.7649282,3.2508708,
1090,36.7649011,3.2510992,
1091,36.8005781,3.2578604,
1092,36.7932863,3.2894255,
1093,36.7848753,3.3133171,
1094,36.7849183,3.311679,
1095,36.7723413,3.2903622,
1096,36.7873199,3.3116843,
1097,36.7721434,3.2899613,
1098,36.7853114,3.3237093,
1099,36.785414,3.3238629,
1100,36.7724073,3.2904775,
1101,36.7854508,3.3240193,
1102,36.7854445,3.3242814,
1103,36.7854164,3.3243857,
1104,36.7853775,3.3245198,
1105,36.772574,3.2906712,
1106,36.7853457,3.3246786,
1107,36.7853159,3.3248082,
1108,36.7853116,3.3249184,
1109,36.7853485,3.3249884,
1110,36.7726689,3.2907307,
1111,36.7853918,3.3249509,
1112,36.78544,3.3248307,
1113,36.7854812,3.324702,
1114,36.7855774,3.3245046,
1115,36.7733493,3.2911585,
1116,36.7856942,3.324349,
1285,36.7679135,3.3076461,
1118,36.7886196,3.302237,
1119,36.7902745,3.3038853,
1120,36.7904528,3.3036193,
1121,36.7905129,3.3023382,
1122,36.7889181,3.3082654,
1123,36.7888293,3.3083968,
1124,36.788747,3.3085403,
1125,36.7887174,3.3087342,
1126,36.788723,3.3089904,
1127,36.7887258,3.3092683,
1128,36.7886844,3.3095014,
1129,36.7886157,3.3097846,
1130,36.7885401,3.3101107,
1131,36.788437,3.310394,
1132,36.7883064,3.3105742,
1133,36.7881552,3.3107373,
1134,36.7880314,3.3108403,
1135,36.7878871,3.3109605,
1136,36.7877565,3.3110549,
1137,36.7876465,3.3111665,
1138,36.7875365,3.3113124,
1139,36.7874334,3.3114583,
1140,36.7873481,3.3115992,
1141,36.7872788,3.3118016,
1142,36.7872706,3.3133439,
1143,36.7870927,3.31336,
1144,36.7868375,3.3133677,
1286,36.7679327,3.30808,
1146,36.7844298,3.323388,
1145,36.7849816,3.3235839,
1147,36.7743002,3.2931161,
1148,36.7740313,3.2927193,
1150,36.7746131,3.2934274,
1151,36.7539382,3.3279126,
1152,36.7749555,3.2934063,
1153,36.7541141,3.3272534,
1154,36.7541988,3.3269886,
1155,36.7546651,3.3301838,
1156,36.7551727,3.3269372,
1157,36.775171,3.2932746,
1158,36.756793,3.3272576,
1159,36.7598027,3.3268932,
1160,36.758786,3.3267158,
1161,36.7611427,3.3251774,
1162,36.7590203,3.3248493,
1163,36.7655156,3.3279355,
1287,36.767955,3.3085258,
1165,36.7719579,3.3267404,
1166,36.7673507,3.3229598,
1167,36.775191,3.2939242,
1168,36.7678216,3.3230947,
1169,36.76791,3.3231714,
1170,36.7679819,3.323265,
1171,36.7680872,3.3235083,
1172,36.7752778,3.2940121,
1173,36.7681991,3.3238417,
1174,36.7685711,3.3243311,
1175,36.7686897,3.324587,
1176,36.7687651,3.3248601,
1177,36.7753605,3.2940604,
1178,36.7661547,3.3261905,
1179,36.7664755,3.3263707,
1180,36.7677338,3.3263192,
1181,36.7677269,3.3250747,
1182,36.777122,3.2941814,
1183,36.7665586,3.3250731,
1184,36.7676581,3.3250404,
4365,36.7688339,3.3256154,
1186,36.7641637,3.3310942,
1187,36.7771585,3.2943096,
1188,36.764583,3.3289869,
1288,36.7679559,3.3086709,
1190,36.7648749,3.3286341,
1191,36.7649587,3.3285649,
1192,36.7770668,3.2972429,
1193,36.7653593,3.3282853,
1189,36.7647107,3.3287775,
1194,36.764514,3.329203,
1196,36.7654444,3.3154666,
1197,36.7770281,3.2974078,
1198,36.7653868,3.3141958,
1199,36.7651958,3.3142011,
1200,36.7711991,3.3197383,
1201,36.7712223,3.3192099,
1202,36.7767992,3.2977832,
1195,36.7649388,3.3142345,
1203,36.7652228,3.3127265,
1204,36.7628777,3.3123874,
1205,36.7628838,3.3130907,
1207,36.7766653,3.2979382,
1208,36.7634774,3.3143387,
1209,36.763981,3.3156467,
1210,36.7639153,3.3142965,
1211,36.764196,3.315322,
1212,36.7765719,3.2980932,
1213,36.7641395,3.3142803,
1214,36.7635281,3.3151848,
1215,36.7620523,3.3123944,
1216,36.7633882,3.3123778,
1217,36.7653133,3.3123608,
1218,36.7765165,3.2982429,
1219,36.7665003,3.3140962,
1220,36.7666793,3.3123204,
1221,36.7764099,3.2987546,
1303,36.7724822,3.2905938,
1222,36.776342,3.298944,
1223,36.776232,3.2991243,
1224,36.7768022,3.3006988,
1225,36.7781459,3.3007493,
1226,36.7753262,3.30872,
1227,36.7732381,3.3076608,
1228,36.7743097,3.307616,
1229,36.7754918,3.3083241,
1230,36.7755767,3.3066545,
1231,36.775156,3.3064125,
1232,36.7743039,3.3059386,
1233,36.7746346,3.3103119,
1234,36.7747122,3.3104835,
1235,36.7748566,3.3107066,
1236,36.7748978,3.3108268,
1237,36.7758075,3.2997014,
1238,36.7756177,3.300075,
1239,36.7746985,3.3111015,
1240,36.7745403,3.3112559,
1241,36.7743822,3.3113074,
1242,36.7741003,3.3113074,
1243,36.7755756,3.3002273,
1247,36.7736672,3.3122344,
1248,36.7733372,3.3129554,
1249,36.7728216,3.3141313,
1250,36.7735348,3.3006552,
1251,36.7732628,3.3005892,
1252,36.7725819,3.3003834,
1253,36.77236,3.3003435,
1254,36.7720551,3.3003373,
1255,36.7781197,3.3014131,
1257,36.777411,3.3011296,
1258,36.7770101,3.300922,
1259,36.7768565,3.3008094,
1260,36.7755458,3.3006623,
1261,36.7781062,3.2982819,
1262,36.7781365,3.3004223,
1263,36.7781117,3.3016854,
1264,36.7780791,3.3019265,
1265,36.777854,3.3027587,
1266,36.7777234,3.3032308,
1267,36.7774897,3.3037543,
1268,36.7772009,3.3043466,
1269,36.7770428,3.3047242,
1270,36.7768756,3.3051304,
1271,36.7768086,3.305202,
1272,36.7754186,3.3021368,
534,36.7754907,3.3014607,
1274,36.7774864,3.2979729,
1275,36.7772387,3.2978407,
1276,36.7769175,3.2976261,
1277,36.7753472,3.3027929,
1278,36.7695029,3.2964422,
1279,36.7722521,3.2958655,
1280,36.7722214,3.2966058,
1281,36.7708032,3.2965184,
1282,36.7753448,3.3031131,
1283,36.7700817,3.2964832,
3432,36.769378,3.2964328,
1284,36.7679346,3.3003558,
1047,36.7679599,3.3000779,
1289,36.7753859,3.3034111,
1290,36.7678581,3.3051951,
1291,36.7678862,3.3056671,
1292,36.7678925,3.3062263,
1293,36.7679086,3.3067462,
1294,36.775382,3.3034801,
1295,36.7706902,3.308784,
1296,36.7707865,3.3086124,
1297,36.7709927,3.3080802,
1298,36.7711646,3.3077026,
1299,36.7753666,3.3035651,
1300,36.7716115,3.3061662,
1301,36.7716871,3.30584,
1302,36.7717146,3.3055911,
1304,36.7716528,3.3052821,
1305,36.7752995,3.3038123,
1306,36.7717284,3.3046985,
1307,36.7718718,3.3039655,
1308,36.7717971,3.3043294,
1309,36.7720667,3.3001844,
1310,36.7751848,3.3041101,
1311,36.7700007,3.3053834,
1312,36.7703955,3.3055701,
1313,36.7709905,3.3034516,
1498,36.772317,3.2943436,
1314,36.7746672,3.3052318,
1315,36.7713846,3.3070073,
1316,36.7698726,3.3063983,
1317,36.769945,3.3059091,
1318,36.7712318,3.3112834,
1319,36.7742131,3.3061077,
1320,36.7721188,3.3115314,
1321,36.7709297,3.3112091,
1322,36.7729797,3.3074794,
1325,36.7724646,3.3091315,
1326,36.7741224,3.3062988,
1327,36.7728396,3.3075535,
1328,36.7728718,3.3075081,
1329,36.7729194,3.3074783,
1330,36.7734522,3.3072109,
1331,36.7739587,3.3065747,
435,36.7728205,3.3078321,
1332,36.7704771,3.3091016,
1333,36.7705527,3.3087926,
1334,36.7706146,3.3087583,
1335,36.7736593,3.306986,
1336,36.7709318,3.3089004,
1337,36.7711723,3.3089569,
1339,36.771466,3.309,
1340,36.7722592,3.309102,
1341,36.773332,3.3074084,
1342,36.7727291,3.3092369,
436,36.7707865,3.3088441,
1343,36.7696784,3.3130285,
1344,36.7697066,3.3126957,
1345,36.7697457,3.3119968,
1346,36.7698377,3.3115585,
1347,36.7699457,3.3108245,
1348,36.7699603,3.3103382,
1349,36.7698342,3.3084725,
1350,36.7696625,3.3080256,
1351,36.7697353,3.3071541,
1352,36.7701378,3.3046927,
1353,36.7705896,3.3030539,
452,36.7699321,3.3111726,
1354,36.7771459,3.2484868,
1355,36.7770314,3.2484464,
1356,36.7769114,3.2483848,
1357,36.7767501,3.2482961,
1358,36.7765858,3.2482283,
1359,36.7764763,3.2481223,
1360,36.7763752,3.2480282,
1361,36.776114,3.2477776,
1362,36.7760242,3.2752052,
1363,36.7766792,3.2738771,
1364,36.7767477,3.2736991,
1365,36.7767836,3.2735524,
1366,36.7768249,3.273292,
1367,36.7768988,3.2723743,
1368,36.7772196,3.2680142,
1369,36.7773942,3.265368,
1370,36.777842,3.2590965,
1371,36.7779624,3.2572201,
1372,36.7780273,3.2564176,
1373,36.777922,3.2591858,
1374,36.7776435,3.2631135,
1375,36.7775315,3.2647872,
1376,36.7772745,3.2681755,
1377,36.7769957,3.2720419,
1378,36.7768922,3.2733242,
1379,36.7768705,3.2735154,
1380,36.7768491,3.2736499,
1381,36.7768088,3.2737789,
1382,36.7767503,3.2739412,
1383,36.7762112,3.2753345,
1384,36.7593868,3.3335664,
1385,36.7575449,3.3274317,
1386,36.7576431,3.3274458,
1387,36.7780755,3.2569496,
1388,36.7777889,3.2598328,
1390,36.7777771,3.2505692,
1391,36.7965539,3.2643859,
1392,36.7962384,3.2577047,
1393,36.7946473,3.2548583,
1394,36.7946742,3.2553052,
1395,36.7956419,3.2530888,
1396,36.7958514,3.2505102,
1397,36.7947462,3.2618393,
1398,36.7952387,3.2616987,
1399,36.7961852,3.2620003,
1400,36.7973622,3.2657124,
1401,36.7972935,3.2656159,
1402,36.7972677,3.2655301,
1403,36.7972763,3.2653584,
1404,36.7971248,3.2650695,
1405,36.7969525,3.2647409,
1406,36.7968038,3.2644572,
1407,36.7965031,3.2643713,
1409,36.7909038,3.2568095,
1410,36.7962367,3.2641138,
1411,36.796211,3.2639636,
1412,36.796211,3.263395,
1414,36.7962281,3.2630624,
1415,36.7935983,3.2570942,
1416,36.7962281,3.2624294,
1417,36.7961938,3.2621183,
1418,36.7961766,3.2618822,
1419,36.7961938,3.2614531,
1420,36.7962367,3.2612063,
1421,36.7963141,3.2610025,
1422,36.7963828,3.2608094,
1423,36.7973312,3.2574603,
1424,36.7943283,3.2580953,
1425,36.7949127,3.2581561,
1426,36.7956933,3.2582604,
1427,36.7957087,3.2577718,
1428,36.795738,3.2572965,
1429,36.7962311,3.2578024,
1430,36.7953885,3.2604871,
1431,36.794584,3.2610445,
1432,36.7953079,3.2611393,
1433,36.793142,3.2587498,
1434,36.7935562,3.2587709,
1435,36.7939827,3.2588215,
1436,36.7940163,3.2583848,
1437,36.7932562,3.2583245,
1438,36.7940588,3.2575464,
1439,36.7935057,3.2574883,
1440,36.7940413,3.2579832,
1441,36.7933733,3.2579183,
1442,36.7940384,3.2580738,
1443,36.7953637,3.2581668,
1444,36.7962099,3.2583104,
1445,36.7797527,3.2315257,
1446,36.7962623,3.2573512,
1447,36.7920883,3.2623749,
1448,36.7930466,3.262463,
1449,36.7922329,3.2618734,
1450,36.7930696,3.2619734,
1451,36.79309,3.261535,
1452,36.7923553,3.2614491,
1453,36.7924654,3.261067,
1454,36.7935042,3.2620265,
1455,36.7931094,3.2611205,
1456,36.7935218,3.2611447,
1458,36.7938139,3.2612063,
1459,36.7942446,3.2616462,
1460,36.7942314,3.2619252,
1461,36.7931697,3.2602934,
1462,36.7927029,3.2602434,
1463,36.7949034,3.259391,
1464,36.7938809,3.2597792,
1465,36.7935304,3.2597365,
1466,36.793212,3.2597123,
1467,36.792866,3.2596777,
1468,36.7930122,3.2591768,
1470,36.7939583,3.2592857,
1471,36.7944464,3.2593392,
1472,36.7796296,3.2333152,
1473,36.7954774,3.2594194,
1474,36.7945228,3.2618715,
1475,36.7946688,3.261893,
1476,36.7952187,3.2618608,
1477,36.7954019,3.2603791,
1478,36.7954163,3.2602622,
1479,36.7954936,3.2590927,
1480,36.7953905,3.2590176,
1481,36.7953218,3.2589211,
1482,36.7954049,3.2575054,
1484,36.7954168,3.257272,
1485,36.7870917,3.2450076,
1486,36.7887604,3.2451985,
1487,36.7870605,3.2454251,
1488,36.7887272,3.2456339,
1489,36.7865528,3.2458193,
1490,36.7865176,3.2436726,
1491,36.7868801,3.2437167,
1492,36.7851617,3.2494079,
1493,36.7852101,3.2485616,
1494,36.7848686,3.2474948,
1495,36.7856641,3.2467875,
1496,36.7849287,3.2466998,
1497,36.7888423,3.244344,
1499,36.7871546,3.2441679,
1500,36.7888021,3.2447665,
1501,36.7871239,3.2445772,
1502,36.7869296,3.2471397,
1503,36.788594,3.2474227,
1504,36.7868962,3.2475736,
1505,36.7885619,3.2478501,
1506,36.7885346,3.2482135,
1507,36.7868677,3.2480011,
1508,36.7862529,3.2479197,
1509,36.7868327,3.2484685,
1510,36.7862104,3.2483904,
1511,36.7861171,3.2494966,
1512,36.7848287,3.2480219,
1513,36.7858441,3.2457208,
1514,36.7857488,3.245708,
1515,36.786967,3.2467225,
1516,36.7886256,3.2470029,
1517,36.7869864,3.2463156,
1518,36.7886569,3.2465862,
1519,36.7867522,3.249544,
1520,36.7870257,3.2458892,
1521,36.787185,3.243761,
1522,36.7874206,3.2406133,
1523,36.7888719,3.2439185,
1524,36.7880249,3.2438483,
1525,36.7878703,3.2459926,
1526,36.7918203,3.2512944,
1527,36.7918675,3.2507314,
1528,36.7919274,3.2500613,
1529,36.7910677,3.2514153,
1530,36.7911122,3.250645,
1531,36.7911227,3.2504528,
1532,36.7849943,3.2456011,
1533,36.7886924,3.2461132,
1535,36.7884251,3.2497149,
1536,36.7794783,3.2355151,
1537,36.7906932,3.2495522,
1538,36.7904241,3.249522,
1539,36.7916057,3.2484516,
1540,36.7914861,3.2500262,
1541,36.789983,3.2440449,
1542,36.7903224,3.2440977,
1543,36.7906404,3.2441334,
1544,36.7882314,3.2438308,
1545,36.7872263,3.2432088,
1546,36.7873419,3.2416644,
1547,36.7913646,3.2406618,
1548,36.7896342,3.2440026,
1549,36.7873043,3.2421675,
1550,36.7912145,3.2426142,
1551,36.7896632,3.2454632,
1552,36.7895827,3.2462314,
1553,36.789769,3.2440175,
1554,36.7902451,3.2470361,
1555,36.7908718,3.2471723,
2426,36.7910133,3.2452897,
1556,36.7899349,3.246438,
1557,36.787265,3.2426927,
1558,36.7909223,3.2464998,
1559,36.779302,3.2380784,
1560,36.7775574,3.245018,
1561,36.7788152,3.2451556,
1562,36.7779082,3.2447659,
1563,36.7788359,3.2448539,
1564,36.7780558,3.2441919,
1565,36.7788766,3.2442623,
1566,36.7789394,3.2432775,
1389,36.7863593,3.2436533,
1567,36.7772305,3.2471933,
1568,36.7772824,3.2471638,
1569,36.7781336,3.2475809,
1570,36.7782019,3.2476144,
1571,36.778641,3.2476872,
1572,36.7774165,3.2468107,
1573,36.7781067,3.2478932,
1574,36.7773075,3.2470668,
1575,36.7772137,3.2477968,
1576,36.7782535,3.2459193,
1577,36.7787596,3.2459627,
1578,36.7790406,3.241878,
1580,36.7790099,3.2423249,
1581,36.7789824,3.2427243,
1582,36.7786229,3.2479513,
1583,36.7793793,3.2369535,
1584,36.77911,3.2406847,
1585,36.7790849,3.2412344,
1586,36.7796046,3.2444473,
1587,36.7790011,3.2451146,
1588,36.7788203,3.2450809,
1589,36.779484,3.2473246,
1590,36.7791029,3.2472844,
1591,36.7796596,3.2458414,
1592,36.7789154,3.243698,
1593,36.7793378,3.2375462,
1594,36.7791558,3.2402033,
1595,36.7761498,3.2548449,
1048,36.776576,3.2546904,
1596,36.7653719,3.2604793,
1597,36.7717688,3.2622297,
1598,36.7662925,3.2604844,
1599,36.7758099,3.2549695,
1600,36.7653851,3.2619084,
4386,36.7644124,3.3296959,
1601,36.7753291,3.2550457,
1602,36.773371,3.2551812,
1603,36.7726555,3.2552832,
1604,36.7696122,3.3078918,
1605,36.770721,3.2561918,
1606,36.7697772,3.2566477,
1607,36.7804814,3.2708921,
1608,36.7692674,3.2567954,
1609,36.7670331,3.2734187,
1610,36.7860565,3.2765648,
1611,36.766985,3.2731612,
1612,36.7696999,3.3073867,
1613,36.7856999,3.2755563,
1614,36.7668956,3.2728436,
1615,36.7855105,3.2768334,
1616,36.7668851,3.2725786,
1617,36.7668937,3.272356,
1618,36.7841275,3.2773158,
1619,36.7682097,3.26898,
1620,36.7835991,3.2810763,
1621,36.7683645,3.2684803,
1622,36.7697906,3.3068763,
1623,36.7861904,3.277063,
1624,36.7684365,3.2682266,
1625,36.7836635,3.2807383,
1931,36.7837256,3.3280167,
1626,36.7858202,3.2627248,
1627,36.7684173,3.2665864,
1628,36.7858803,3.2749877,
1629,36.7882905,3.2753954,
1630,36.7683808,3.2656939,
1631,36.7915412,3.2382685,
1632,36.769182,3.2653739,
1633,36.7835604,3.2811943,
1634,36.783569,3.281264,
1635,36.7857339,3.2805343,
1636,36.7762921,3.2746548,
1637,36.7839467,3.2888497,
1638,36.7839596,3.2883453,
1639,36.7858456,3.2800568,
1640,36.7816165,3.2474134,
1641,36.7816595,3.2475011,
1642,36.781959,3.243177,
1643,36.7814608,3.2490074,
1644,36.7815909,3.2475825,
1645,36.7942918,3.2746921,
1646,36.7637914,3.2507624,
1647,36.7638624,3.2503463,
1648,36.7639569,3.2494329,
1649,36.7898622,3.2701105,
1650,36.7638599,3.2482005,
1651,36.7643484,3.2483281,
1652,36.7642933,3.2486697,
1653,36.7643238,3.2494065,
1654,36.7859143,3.2800568,
1655,36.7638643,3.2485405,
1656,36.7642167,3.2508747,
1657,36.7641477,3.2510797,
1658,36.7641122,3.2512865,
1659,36.771883,3.2558224,
1660,36.7645475,3.2520417,
1661,36.7662419,3.2493207,
1662,36.7660265,3.2508956,
1663,36.7659333,3.2515768,
1664,36.7902835,3.2748101,
1665,36.7720892,3.2563888,
1666,36.7669196,3.2510675,
1667,36.7664458,3.2509756,
1668,36.7656065,3.2508157,
1669,36.7911545,3.2864033,
1670,36.7721733,3.2567295,
1671,36.7658682,3.251799,
1672,36.7589797,3.249104,
1673,36.7625754,3.2476548,
1674,36.7853043,3.2859741,
1675,36.7623626,3.2475711,
1676,36.7621936,3.2474437,
1677,36.762077,3.2472327,
1678,36.7619749,3.2471163,
1679,36.7850508,3.28437,
1680,36.7617621,3.2470144,
1681,36.7603489,3.2463299,
1682,36.7599461,3.2461355,
1683,36.7590512,3.2456196,
1684,36.7861291,3.286178,
1685,36.7584575,3.2452767,
1686,36.7582835,3.2451899,
1687,36.7577285,3.2450368,
1688,36.7575371,3.2449939,
1689,36.794468,3.2753466,
1690,36.785489,3.2844827,
1691,36.7581937,3.2509082,
1692,36.7579848,3.2493118,
1693,36.7697108,3.3081377,
1694,36.7843075,3.285781,
1695,36.7839982,3.287841,
1696,36.7866589,3.2848305,
1697,36.7634944,3.2430801,
1698,36.7591416,3.2419779,
1699,36.7630453,3.2427422,
1700,36.7627187,3.2423666,
1701,36.7625984,3.2422594,
1702,36.7624715,3.2421923,
1703,36.7622889,3.2420877,
1704,36.7620569,3.2419482,
1705,36.7616019,3.2417007,
1706,36.7613758,3.2415497,
1707,36.760771,3.241194,
1708,36.7603954,3.2410042,
1709,36.7602072,3.2409405,
1710,36.7601292,3.2409274,
1711,36.7599252,3.2410041,
1712,36.7846684,3.2858453,
1713,36.7595853,3.2414208,
1714,36.7593776,3.2416999,
1715,36.7592479,3.2418651,
1716,36.7590144,3.2421121,
1717,36.758817,3.2423262,
1718,36.7586338,3.2425515,
1719,36.758415,3.2428535,
1720,36.7582458,3.2431554,
1721,36.7581122,3.2434122,
1722,36.7579753,3.2437365,
1723,36.7578781,3.2440244,
1724,36.7576916,3.2446023,
1725,36.7574436,3.2452082,
1726,36.757388,3.2453213,
1727,36.7573307,3.2454473,
1728,36.7573047,3.2455734,
1729,36.7573518,3.2461528,
1730,36.7577089,3.2493468,
1731,36.7844966,3.2858132,
1732,36.7744201,3.254458,
1733,36.774352,3.2551339,
1734,36.7730235,3.2540208,
1735,36.7864586,3.2862956,
1736,36.7733564,3.2513857,
1737,36.7731631,3.2529292,
1738,36.7742337,3.2518187,
1739,36.7740032,3.2538036,
1740,36.784445,3.2858185,
1741,36.7716313,3.2529345,
1742,36.7717602,3.252838,
1743,36.772018,3.252602,
1744,36.7722501,3.2523874,
1745,36.772336,3.2522586,
1746,36.7724649,3.2520333,
1747,36.7727915,3.2515291,
1748,36.773017,3.2511462,
1749,36.7708585,3.2500466,
1750,36.7871901,3.2809892,
1751,36.7710175,3.2502099,
1752,36.7711661,3.2503636,
1753,36.7714797,3.2506794,
1754,36.7719431,3.25109,
1755,36.7720697,3.2512072,
1756,36.7721928,3.2512538,
1757,36.7723815,3.2512855,
1758,36.7729237,3.2510698,
1759,36.771425,3.2542327,
1760,36.7877958,3.283305,
1761,36.7723102,3.2547799,
1762,36.7714078,3.2546082,
1763,36.7735306,3.2549945,
1764,36.7747594,3.2563302,
1765,36.7721346,3.2561797,
1766,36.7745962,3.2571751,
1767,36.7723078,3.2572309,
1768,36.7735266,3.2551829,
1769,36.7683774,3.245766,
1770,36.7944723,3.2751642,
1771,36.7683674,3.2476273,
1772,36.768346,3.2483862,
1773,36.7682912,3.2500363,
1774,36.7683706,3.2469836,
1775,36.7657918,3.2476681,
1776,36.765877,3.245669,
1777,36.7634382,3.2480538,
1778,36.7633976,3.2481831,
1779,36.7633963,3.248393,
1780,36.79428,3.2721478,
1781,36.7632292,3.2484863,
1782,36.763161,3.2498047,
1783,36.7660505,3.2458056,
1784,36.7660228,3.2460116,
1785,36.7657623,3.2480598,
1786,36.7657299,3.2490194,
1787,36.7629918,3.2486084,
1788,36.7676456,3.2522589,
1789,36.7673355,3.2524949,
1790,36.767245,3.2526381,
1791,36.7671788,3.2528141,
1792,36.7670289,3.2541181,
1793,36.765203,3.2507133,
1794,36.7651019,3.2513495,
1795,36.7652012,3.2505476,
1796,36.7652476,3.2500142,
1797,36.7652779,3.2498589,
1798,36.7653125,3.249586,
1799,36.7654925,3.2488756,
1800,36.7795556,3.2511098,
1801,36.7795878,3.2506579,
1802,36.7793809,3.2506761,
1803,36.7790284,3.2507528,
1804,36.7786448,3.2508221,
1805,36.7787072,3.2497825,
1806,36.7794793,3.2492576,
1807,36.7791243,3.2495084,
1808,36.7799756,3.2528702,
1809,36.7795413,3.2531039,
1810,36.7794515,3.2525697,
1811,36.7794791,3.2521837,
1812,36.7795219,3.2515819,
1813,36.778575,3.251808,
1814,36.7795128,3.2517096,
1815,36.7775227,3.2561517,
1816,36.7775986,3.2546324,
1817,36.779705,3.2536642,
1818,36.7798172,3.2536497,
1819,36.780304,3.2536958,
1820,36.7796734,3.2547917,
1821,36.7796845,3.2542434,
1822,36.7785599,3.2546943,
1823,36.7787232,3.2546297,
1824,36.7791358,3.2544661,
1825,36.779458,3.2543507,
1826,36.7796814,3.2490963,
1827,36.7800798,3.2488557,
1828,36.77635,3.2541498,
1829,36.7763608,3.2525989,
1830,36.7763137,3.252812,
1831,36.7763281,3.2534865,
1832,36.7763921,3.254751,
1833,36.7766718,3.2528995,
1834,36.7767519,3.254655,
