ID,lat,lon
20629,36.7484458,2.927698
20630,36.7483986,2.9274722
20631,36.7484136,2.9276278
20632,36.7486882,2.927202
20633,36.7547104,2.9288507
20634,36.7551444,2.9278997
20635,36.7553413,2.9276731
20636,36.7554841,2.9275086
20637,36.7549332,2.9281428
20638,36.7548721,2.9285815
20639,36.7546314,2.9293025
20640,36.7546177,2.9290879
20641,36.7546452,2.9289592
20642,36.7548446,2.9285472
20643,36.7548102,2.9284528
20644,36.7547965,2.9283412
20645,36.7548652,2.928221
20646,36.7558761,2.9269507
20647,36.755837,2.9301037
20648,36.7546727,2.9295342
20649,36.7551183,2.9298968
20650,36.7556042,2.9304052
20651,36.7542945,2.9302123
20652,36.7545695,2.9297574
20653,36.75331,2.9336288
20654,36.7529331,2.9349557
20655,36.7535428,2.9330172
20656,36.7534999,2.933146
20657,36.7530558,2.9345099
20658,36.7535678,2.9329421
20659,36.7550895,2.9310518
20660,36.7548852,2.9302397
20661,36.752988,2.9347564
20662,36.7639868,2.9194598
20663,36.7648534,2.9184464
20664,36.7656501,2.9174753
20665,36.7657011,2.9174617
20666,36.7657509,2.9174674
20667,36.7664579,2.9184002
20668,36.7675396,2.9197654
20669,36.7677801,2.9193045
20670,36.7682434,2.922692
20671,36.7683163,2.9186329
20672,36.7687281,2.9223923
20673,36.7688507,2.9225837
20674,36.7689252,2.9176936
20675,36.7689477,2.9194514
20676,36.7636879,2.9210642
20677,36.7637189,2.9210926
20678,36.7637746,2.9211364
20679,36.7638923,2.9214558
20680,36.7638985,2.9213245
20681,36.7640427,2.9193945
20682,36.7640971,2.9193308
20683,36.7644376,2.9189362
20684,36.7645576,2.9222567
20685,36.7647013,2.9224297
20686,36.7647245,2.9204176
20687,36.76488,2.918414
20688,36.7649708,2.9183033
20689,36.7655916,2.9175466
20690,36.7687158,2.9180181
20691,36.7676143,2.9198606
20692,36.7601333,2.9247723
20693,36.7597922,2.9251604
20694,36.7594141,2.9255696
20695,36.7590682,2.9259876
20696,36.7581949,2.9270948
20697,36.7574179,2.9280561
20698,36.7588069,2.9230608
20699,36.7578649,2.9243397
20700,36.7621301,2.9249388
20701,36.7623931,2.9277155
20702,36.7618752,2.9270643
20703,36.7617653,2.9269261
20704,36.7605694,2.9272584
20705,36.760927,2.9277476
20706,36.7613551,2.9282689
20707,36.7614658,2.9284536
20708,36.7617001,2.9288037
20709,36.7618176,2.9289997
20710,36.7621046,2.9273528
20711,36.7593137,2.9256997
20712,36.7589917,2.9260845
20713,36.7587564,2.9263829
20714,36.7584835,2.926729
20715,36.7596367,2.9286234
20716,36.7594579,2.9286234
20717,36.7591554,2.9284431
20718,36.7587909,2.9281857
20719,36.7586419,2.9280239
20720,36.757634,2.9277887
20721,36.758407,2.9235864
20722,36.7597478,2.9251993
20723,36.7579527,2.9242205
20724,36.75927,2.9257573
20725,36.7595977,2.92537
20726,36.757558,2.9278828
20727,36.7570864,2.9254315
20728,36.7564175,2.9293518
20729,36.7566066,2.9291069
20730,36.7567382,2.9289365
20731,36.7563882,2.9262768
20732,36.7568967,2.9287312
20733,36.7563644,2.926307
20734,36.7567632,2.9258006
20735,36.756997,2.9255174
20736,36.7572858,2.9251483
20737,36.7574509,2.924908
20738,36.7601136,2.9291926
20739,36.7616029,2.928662
20740,36.7606378,2.927352
20741,36.7621598,2.9274223
20742,36.7598855,2.9250845
20743,36.7563436,2.9294475
20744,36.7571261,2.9284341
20745,36.7592894,2.9257343
20746,36.7562286,2.9295965
20747,36.7560327,2.9298502
20748,36.7562326,2.9343798
20749,36.7563701,2.9339828
20750,36.7562842,2.9347553
20751,36.7562592,2.9342296
20752,36.756272,2.9346668
20753,36.7563873,2.9349699
20754,36.7566925,2.9352877
20755,36.7606738,2.9298612
20756,36.7594558,2.9294604
20757,36.7596299,2.9296803
20758,36.7597105,2.9298158
20759,36.7597663,2.9299177
20760,36.7597857,2.9299553
20761,36.7598125,2.9300143
20762,36.7598458,2.9300854
20763,36.760195,2.930544
20764,36.7581257,2.9345539
20765,36.7590561,2.9356402
20766,36.7584201,2.9358923
20767,36.7578613,2.935313
20768,36.7578549,2.9351923
20769,36.7578656,2.9350877
20770,36.7608249,2.9320203
20771,36.7608549,2.9327283
20772,36.7606186,2.9318541
20773,36.7605412,2.9330072
20774,36.7609968,2.9322242
20775,36.7610655,2.9324494
20776,36.7610741,2.9323582
20777,36.7607303,2.9328302
20778,36.7615039,2.9357265
20779,36.7610011,2.9325567
20780,36.7603048,2.9330019
20781,36.7651266,2.9247311
20782,36.7652017,2.9249993
20783,36.7651717,2.9248637
20784,36.7652828,2.9248136
20785,36.7653997,2.9248565
20786,36.7626749,2.9256076
20787,36.7634064,2.9265054
20788,36.763679,2.926183
20789,36.7632116,2.9275006
20790,36.7634518,2.9271904
20791,36.7629398,2.9278162
20792,36.7626921,2.9280916
20793,36.7628372,2.9283048
20794,36.7634986,2.929132
20795,36.7637645,2.9294515
20796,36.7635257,2.9290584
20797,36.7628587,2.9282344
20798,36.7641229,2.9271414
20799,36.7642303,2.927128
20800,36.7653853,2.9285013
20801,36.7657608,2.9251326
20802,36.7658746,2.9252745
20803,36.7660073,2.92544
20804,36.7662143,2.9256982
20805,36.7671431,2.9248521
20806,36.7672663,2.9250235
20807,36.7673171,2.925094
20808,36.7673179,2.9231656
20809,36.7679649,2.9259933
20810,36.7680632,2.9261298
20811,36.768703,2.9270179
20812,36.7687036,2.9232971
20813,36.7687598,2.9234133
20814,36.7687756,2.9235186
20815,36.7687866,2.92359
20816,36.7687931,2.9236326
20817,36.7688265,2.9237356
20818,36.7689275,2.9238439
20819,36.768975,2.9273314
20820,36.7650262,2.9257716
20821,36.7653123,2.9261569
20822,36.766131,2.9285261
20823,36.7663751,2.9282438
20824,36.7666026,2.9279611
20825,36.7653205,2.9232
20826,36.7655888,2.9234937
20827,36.7657126,2.9236715
20828,36.7650813,2.928183
20829,36.7651641,2.9282152
20830,36.7655165,2.9286269
20831,36.7656851,2.9250374
20832,36.7658079,2.9251913
20833,36.7661038,2.9294522
20834,36.7662728,2.9292733
20835,36.7678144,2.9257844
20836,36.7684687,2.9266927
20837,36.7636136,2.9256071
20838,36.7634168,2.9258603
20839,36.76405,2.9264563
20840,36.7640909,2.9261974
20841,36.7636402,2.9258836
20842,36.7641167,2.9262537
20843,36.7639242,2.9259912
20844,36.764029,2.9263679
20845,36.7641425,2.9263986
20846,36.7665801,2.9277867
20847,36.7666112,2.9278551
20848,36.7666198,2.9279222
20849,36.7664986,2.928101
20850,36.7654943,2.9233902
20851,36.7639713,2.9269586
20852,36.7677177,2.9342489
20853,36.7675492,2.9339834
20854,36.7663796,2.9325475
20855,36.7661709,2.932304
20856,36.7658762,2.932019
20857,36.7654541,2.9315495
20858,36.7636963,2.9294735
20859,36.7651471,2.931261
20860,36.765499,2.9316982
20861,36.7658231,2.9320904
20862,36.766555,2.9329078
20863,36.7675153,2.9340811
20864,36.7676714,2.9343382
20865,36.7650491,2.931032
20866,36.7677199,2.9344403
20867,36.7677488,2.9343021
20868,36.7661613,2.9324618
20869,36.7647686,2.9306896
20870,36.7664232,2.929901
20871,36.7665768,2.9297239
20872,36.7677908,2.9343722
20873,36.7657224,2.931841
20874,36.767772,2.9343407
20875,36.7676367,2.9341127
20876,36.767638,2.934279
20877,36.7675996,2.9342166
20878,36.7676968,2.9343883
20879,36.7734443,2.8900112
20880,36.7733268,2.8894002
20881,36.7733464,2.8888351
20882,36.7734203,2.8898862
20883,36.773336,2.8894478
20884,36.7739444,2.8963441
20885,36.7734102,2.8912368
20886,36.7734183,2.8926826
20887,36.7734534,2.8915644
20888,36.7734821,2.8922196
20889,36.7735181,2.8918741
20890,36.7734268,2.8940237
20891,36.774239,2.8939513
20892,36.7744172,2.8939352
20893,36.7744171,2.8946197
20894,36.7742821,2.8954276
20895,36.7724351,2.8954983
20896,36.7703874,2.8954884
20897,36.7731764,2.8953102
20898,36.7734562,2.8924079
20899,36.7731495,2.8954832
20900,36.7734312,2.8904837
20901,36.7734192,2.8928231
20902,36.7731993,2.8954628
20903,36.7747146,2.8962383
20904,36.7695161,2.8954826
20905,36.7746653,2.8961847
20906,36.7713715,2.8956158
20907,36.7748216,2.8955064
20908,36.7738646,2.8953667
20909,36.7730608,2.8953593
20910,36.7724999,2.8954781
20911,36.7725664,2.8954434
20912,36.7725327,2.8954634
20913,36.7726277,2.8953968
20914,36.7726971,2.8953689
20915,36.7725982,2.8954191
20916,36.7726595,2.8953803
20917,36.7703928,2.8956064
20918,36.7695172,2.8955981
20919,36.7714683,2.8956172
20920,36.7715089,2.8956249
20921,36.7715483,2.8956393
20922,36.7716209,2.8956869
20923,36.7716527,2.8957192
20924,36.7714273,2.8956163
20925,36.7715859,2.8956601
20926,36.772466,2.8954888
20927,36.7727357,2.8953655
20928,36.7731393,2.8953315
20929,36.7729768,2.8953664
20930,36.7731006,2.8953479
20931,36.7729348,2.8953662
20932,36.7730189,2.8953656
20933,36.7733793,2.8951202
20934,36.77354,2.8952571
20935,36.7735051,2.8952539
20936,36.773472,2.8952571
20937,36.7734086,2.8952812
20938,36.7733797,2.8953017
20939,36.7734396,2.8952663
20940,36.7733528,2.895326
20941,36.7732213,2.8954446
20942,36.7731751,2.8954758
20943,36.7731232,2.8954849
20944,36.7741446,2.8954571
20945,36.7740802,2.8954406
20946,36.7742098,2.8954678
20947,36.7740168,2.8954189
20948,36.7735742,2.895267
20949,36.7748032,2.8955127
20950,36.774751,2.8955238
20951,36.7746468,2.8955264
20952,36.7742755,2.8954725
20953,36.7744275,2.8944308
20954,36.7744253,2.8945255
20955,36.7744029,2.8947128
20956,36.7732115,2.8952842
20957,36.7723737,2.8955021
20958,36.7724045,2.8955023
20959,36.7745077,2.8959735
20960,36.7746186,2.8961276
20961,36.7745424,2.8960189
20962,36.7744705,2.8959313
20963,36.7745746,2.8960672
20964,36.78037,2.8960936
20965,36.779979,2.8946425
20966,36.7799725,2.8945165
20967,36.7787218,2.8923759
20968,36.7799468,2.8944038
20969,36.7804774,2.8963913
20970,36.7789736,2.893508
20971,36.7794097,2.89409
20972,36.7795536,2.8940954
20973,36.7785644,2.8921203
20974,36.7784816,2.8919389
20975,36.7785117,2.8920113
20976,36.7789113,2.892883
20977,36.7805053,2.8964959
20978,36.7799661,2.8948678
20979,36.7796181,2.8941141
20980,36.7786127,2.8922098
20981,36.7793345,2.8940605
20982,36.7789457,2.8933336
20983,36.779255,2.8940229
20984,36.7789242,2.8930681
20985,36.7805268,2.8966461
20986,36.7791734,2.8939666
20987,36.7797792,2.8941866
20988,36.7790681,2.8938271
20989,36.7790208,2.8937011
20990,36.7788468,2.8926094
20991,36.7791154,2.8939022
20992,36.7788877,2.8927355
20993,36.7798544,2.8942375
20994,36.7799017,2.8942992
20995,36.7787996,2.8925075
20996,36.7799971,2.8949618
20997,36.7723174,2.898609
20998,36.7708452,2.9004862
20999,36.7720936,2.8989412
21000,36.7725285,2.8982957
21001,36.772867,2.8977932
21002,36.7692003,2.9025981
21003,36.7698255,2.9018068
21004,36.7704164,2.9009807
21005,36.7719524,2.899116
21006,36.7702906,2.9011566
21007,36.7699319,2.9016581
21008,36.770789,2.900551
21009,36.7745963,2.8985895
21010,36.7717545,2.8993609
21011,36.7805375,2.8969814
21012,36.7804041,2.8978842
21013,36.7804752,2.8974213
21014,36.7805156,2.8971449
21015,36.7805375,2.8968339
21016,36.7803577,2.8981031
21017,36.7802632,2.8983391
21018,36.7801343,2.8984893
21019,36.7799753,2.8986985
21020,36.7797501,2.900105
21021,36.7795585,2.9003705
21022,36.7795079,2.9004384
21023,36.779438,2.9005061
21024,36.7793747,2.900451
21025,36.7792653,2.9003421
21026,36.7791588,2.9002702
21027,36.7790946,2.9002103
21028,36.7809189,2.8989905
21029,36.7808544,2.8980034
21030,36.7808029,2.8987223
21031,36.7808372,2.8983092
21032,36.7809618,2.8994196
21033,36.7809275,2.8997147
21034,36.7808888,2.8998112
21035,36.7808888,2.8988456
21036,36.780949,2.8991353
21037,36.7755964,2.897129
21038,36.7755856,2.8970994
21039,36.7756033,2.8971932
21040,36.7755898,2.8972557
21041,36.7756024,2.8971607
21042,36.775599,2.8972253
21043,36.775576,2.8972833
21044,36.7755704,2.897073
21045,36.7791561,2.9030184
21046,36.7779863,2.9096126
21047,36.7780151,2.9094393
21048,36.778076,2.9092651
21049,36.7781966,2.9090579
21050,36.7784056,2.9087972
21051,36.778715,2.9084367
21052,36.7789242,2.9081477
21053,36.779298,2.9069648
21054,36.7789994,2.9079331
21055,36.7788748,2.9082469
21056,36.7788189,2.908322
21057,36.7793045,2.9069395
21058,36.7786943,2.906329
21059,36.7779725,2.9055995
21060,36.7780133,2.9052079
21061,36.7780692,2.9047197
21062,36.7781702,2.9039392
21063,36.7782883,2.9040384
21064,36.7790875,2.9048485
21065,36.7801499,2.9078847
21066,36.7797976,2.9074824
21067,36.7798019,2.9042852
21068,36.7801756,2.9046392
21069,36.77805,2.9093396
21070,36.7794003,2.9036067
21071,36.7843206,2.8955655
21072,36.7841337,2.8964318
21073,36.7841517,2.8965706
21074,36.7841431,2.8962836
21075,36.7841844,2.8961165
21076,36.7842816,2.8957231
21077,36.7868365,2.9031422
21078,36.7867738,2.9021153
21079,36.7842562,2.899932
21080,36.7841839,2.8989873
21081,36.7845182,2.9007822
21082,36.7843528,2.9002592
21083,36.7841337,2.8987572
21084,36.7841022,2.8985099
21085,36.7842304,2.8997228
21086,36.7842991,2.9001036
21087,36.7844925,2.9006723
21088,36.784113,2.8986306
21089,36.7841588,2.9003778
21090,36.7841108,2.8997437
21091,36.7841906,2.9009835
21092,36.7845268,2.9009083
21093,36.7841982,2.8990951
21094,36.7842011,2.8968683
21095,36.7841896,2.896759
21096,36.7841302,2.8998322
21097,36.7845298,2.9009438
21098,36.7846671,2.9008367
21099,36.7848333,2.9007157
21100,36.7852257,2.9005082
21101,36.785288,2.9004678
21102,36.7853365,2.9003987
21103,36.785865,2.9000615
21104,36.7858973,2.9000673
21105,36.7868413,2.9004419
21106,36.7869498,2.9004505
21107,36.7877876,2.900733
21108,36.7883439,2.9009203
21109,36.7884893,2.9014679
21110,36.7881452,2.9020634
21111,36.788242,2.9016218
21112,36.7862593,2.9014434
21113,36.7863205,2.9011631
21114,36.7862319,2.9015688
21115,36.7868612,2.9035459
21116,36.7868858,2.9039487
21117,36.786956,2.9049651
21118,36.7869091,2.9043415
21119,36.7917948,2.9017363
21120,36.7939646,2.9018909
21121,36.7913343,2.9016333
21122,36.7910181,2.9015217
21123,36.7906727,2.9013753
21124,36.7904819,2.90135
21125,36.7903376,2.901393
21126,36.7902001,2.9015045
21127,36.7901108,2.9016333
21128,36.7901176,2.901762
21129,36.7902001,2.9019337
21130,36.7903857,2.9024916
21131,36.7904407,2.9028349
21132,36.7920903,2.9017706
21133,36.7921066,2.901796
21134,36.7940126,2.9024388
21135,36.7916453,2.9030839
21136,36.7904812,2.9031613
21137,36.7904695,2.9030711
21138,36.7916164,2.9031783
21139,36.7888932,2.9022258
21140,36.792108,2.90183
21141,36.7920145,2.9025986
21142,36.794075,2.9032151
21143,36.7942868,2.9060552
21144,36.7942491,2.9058908
21145,36.7949331,2.9070607
21146,36.7947621,2.9068109
21147,36.7942644,2.9059994
21148,36.7942199,2.9052649
21149,36.7948673,2.9069645
21150,36.7915966,2.9034754
21151,36.7915285,2.9033474
21152,36.7915772,2.9032667
21153,36.7916102,2.9034031
21154,36.7916293,2.9032565
21155,36.7914712,2.9034188
21156,36.7916211,2.9033301
21157,36.7941181,2.9037521
21158,36.7904782,2.9051143
21159,36.7905514,2.9037715
21160,36.7903573,2.9047666
21161,36.7903396,2.9052167
21162,36.7904009,2.9046827
21163,36.7904883,2.9042079
21164,36.7905364,2.9038747
21165,36.7905978,2.9038915
21166,36.7892238,2.9033762
21167,36.7891118,2.9033752
21168,36.7905105,2.9047708
21169,36.7904222,2.9046345
21170,36.7904501,2.9052679
21171,36.7941885,2.9048062
21172,36.7950099,2.9071616
21173,36.7942414,2.9057268
21174,36.7903618,2.9047484
21175,36.7904716,2.9051609
21176,36.7904647,2.9052005
21177,36.7903697,2.9053321
21178,36.7903369,2.9051623
21179,36.7903697,2.9047316
21180,36.7904276,2.9046044
21181,36.7903481,2.9052702
21182,36.790412,2.9046627
21183,36.7906569,2.9035945
21184,36.7906864,2.9035402
21185,36.7906403,2.9036508
21186,36.7906139,2.9037924
21187,36.7905608,2.9042325
21188,36.7755114,2.9113206
21189,36.7754906,2.9117406
21190,36.775477,2.9120158
21191,36.7754839,2.9121789
21192,36.7699545,2.9163375
21193,36.7700669,2.9143298
21194,36.7700693,2.914255
21195,36.7700804,2.9143787
21196,36.7700865,2.9142275
21197,36.7701415,2.9144626
21198,36.7702149,2.9140443
21199,36.7703045,2.9147612
21200,36.7703218,2.9149426
21201,36.7703235,2.9148422
21202,36.7703806,2.9151316
21203,36.7704007,2.915586
21204,36.770444,2.9155147
21205,36.7704446,2.9152827
21206,36.7704792,2.9154371
21207,36.7704872,2.9155212
21208,36.7705166,2.9155795
21209,36.7705672,2.9136274
21210,36.7705893,2.91564
21211,36.7706222,2.9135993
21212,36.7706896,2.9157047
21213,36.7707066,2.9135916
21214,36.7707342,2.9136046
21215,36.770791,2.9136313
21216,36.7708488,2.9157177
21217,36.7709378,2.9138054
21218,36.7709802,2.9157112
21219,36.7710875,2.9157371
21220,36.7711824,2.9140787
21221,36.7711999,2.9157933
21222,36.77134,2.9159401
21223,36.771476,2.9145384
21224,36.771734,2.9148987
21225,36.7724456,2.9157974
21226,36.7751297,2.9138143
21227,36.7751989,2.91455
21228,36.7752247,2.9148209
21229,36.7752376,2.9150194
21230,36.7752183,2.9152581
21231,36.7751732,2.9156524
21232,36.7751388,2.915985
21233,36.7752298,2.914899
21234,36.7691639,2.917415
21235,36.769202,2.9173891
21236,36.7692573,2.9173913
21237,36.7693335,2.917428
21238,36.7693681,2.9174539
21239,36.7694113,2.91751
21240,36.7694597,2.9175338
21241,36.7695134,2.9175316
21242,36.7695635,2.9174755
21243,36.7697279,2.9172487
21244,36.7698109,2.9172164
21245,36.7698351,2.9171732
21246,36.7698645,2.9166743
21247,36.7698714,2.9167845
21248,36.7698749,2.9165059
21249,36.7698939,2.9168752
21250,36.7698991,2.9170479
21251,36.7699147,2.9169464
21252,36.7748133,2.917593
21253,36.7751044,2.9164356
21254,36.7750743,2.9166609
21255,36.7749862,2.9169881
21256,36.7749282,2.9171973
21257,36.7723017,2.9170659
21258,36.772378,2.9171571
21259,36.7724113,2.9172295
21260,36.7724457,2.9173355
21261,36.7724575,2.917428
21262,36.7724822,2.9176238
21263,36.7725155,2.9178089
21264,36.7725359,2.9178303
21265,36.7731481,2.9194058
21266,36.7738217,2.922293
21267,36.774908,2.9220826
21268,36.7742678,2.9222059
21269,36.7732116,2.9202229
21270,36.7730161,2.9180986
21271,36.7731257,2.9191178
21272,36.7733792,2.9223794
21273,36.7744234,2.9221755
21274,36.7754589,2.921977
21275,36.7755191,2.9219395
21276,36.7754718,2.9205984
21277,36.7754546,2.9204267
21278,36.7754159,2.9203623
21279,36.7751066,2.9200137
21280,36.7750378,2.9199332
21281,36.7750034,2.9198205
21282,36.7748788,2.9183292
21283,36.7748101,2.9177231
21284,36.7694293,2.91834
21285,36.7700009,2.9190803
21286,36.7699794,2.919032
21287,36.7698548,2.9188925
21288,36.7691113,2.9174764
21289,36.7783258,2.9155906
21290,36.7758154,2.9101715
21291,36.7771681,2.9116212
21292,36.7768102,2.9111275
21293,36.776852,2.9119472
21294,36.7755588,2.910357
21295,36.7766384,2.9111262
21296,36.7771207,2.9110108
21297,36.7779789,2.9101956
21298,36.7779172,2.9102303
21299,36.7776219,2.910634
21300,36.7774032,2.9108888
21301,36.777255,2.9109639
21302,36.7763312,2.9110698
21303,36.7757001,2.9101901
21304,36.7755867,2.9102692
21305,36.775582,2.9104339
21306,36.7761134,2.9112403
21307,36.7789485,2.9151862
21308,36.775752,2.9110374
21309,36.7782153,2.9121816
21310,36.7772565,2.9115326
21311,36.7770032,2.9117498
21312,36.7768657,2.9118785
21313,36.7768588,2.9120759
21314,36.776962,2.9123506
21315,36.7770582,2.9125823
21316,36.7771957,2.9130973
21317,36.7772507,2.9132518
21318,36.7774363,2.9135522
21319,36.7776701,2.9139642
21320,36.7778208,2.9142733
21321,36.7784355,2.9131915
21322,36.776568,2.9119572
21323,36.7767412,2.912508
21324,36.7768278,2.9128662
21325,36.776882,2.9131231
21326,36.7769199,2.9132447
21327,36.7776301,2.9144644
21328,36.7779754,2.9105024
21329,36.7776352,2.9112158
21330,36.7779626,2.9113137
21331,36.7779832,2.9104034
21332,36.7775892,2.9112222
21333,36.7779359,2.910677
21334,36.7773903,2.9114173
21335,36.7770633,2.9135286
21336,36.7773999,2.9141451
21337,36.7785182,2.9156148
21338,36.7779457,2.9102067
21339,36.7775227,2.910773
21340,36.7762702,2.9115798
21341,36.7762046,2.9114308
21342,36.7759642,2.9109912
21343,36.7756956,2.9105974
21344,36.7755685,2.9104149
21345,36.7755604,2.9103919
21346,36.7755626,2.9103195
21347,36.7755701,2.9102987
21348,36.7757377,2.910172
21349,36.7757672,2.91017
21350,36.7773495,2.910925
21351,36.7772034,2.9109853
21352,36.776387,2.9111128
21353,36.7763569,2.9110953
21354,36.7784838,2.915643
21355,36.7784441,2.9156551
21356,36.7784108,2.9156511
21357,36.7783764,2.9156443
21358,36.7783517,2.9156202
21359,36.7774954,2.914309
21360,36.7769686,2.913363
21361,36.7767954,2.9127142
21362,36.7766654,2.9122411
21363,36.7766221,2.9121025
21364,36.7780606,2.9114453
21365,36.7780488,2.9113998
21366,36.7780273,2.9113609
21367,36.7780015,2.9113367
21368,36.7776847,2.9112243
21369,36.7758615,2.9108406
21370,36.7788731,2.9140036
21371,36.7755491,2.9218644
21372,36.7695078,2.923609
21373,36.7697063,2.9238874
21374,36.7699803,2.9261083
21375,36.7702648,2.9257729
21376,36.7703403,2.9256633
21377,36.7704404,2.9247797
21378,36.7704913,2.9254024
21379,36.7705949,2.925227
21380,36.7706125,2.9249858
21381,36.7706283,2.9251261
21382,36.7706318,2.925045
21383,36.7696767,2.923846
21384,36.7701553,2.9244332
21385,36.7702959,2.9257278
21386,36.7696937,2.926457
21387,36.7882131,2.9141926
21388,36.7882372,2.9138733
21389,36.7882835,2.9137229
21390,36.7885688,2.9133537
21391,36.7886271,2.9132504
21392,36.7882883,2.9148209
21393,36.7884791,2.9134568
21394,36.7882135,2.9140316
21395,36.7889601,2.912073
21396,36.7891644,2.9114942
21397,36.7894085,2.9110497
21398,36.7895111,2.910951
21399,36.7896415,2.9109006
21400,36.7897841,2.9109214
21401,36.7904748,2.9111738
21402,36.7906302,2.9111836
21403,36.7916949,2.9111114
21404,36.7920428,2.911179
21405,36.7923335,2.9112306
21406,36.7925274,2.9113178
21407,36.7928152,2.9115322
21408,36.7931594,2.9116896
21409,36.7938631,2.9117988
21410,36.7940392,2.9119807
21411,36.7944951,2.9129225
21412,36.7945979,2.9129894
21413,36.7951478,2.9129379
21414,36.7913101,2.9111288
21415,36.7929644,2.9116264
21416,36.7937292,2.9117491
21417,36.7934214,2.9117202
21418,36.7887359,2.9129303
21419,36.7947146,2.9129785
21420,36.7939493,2.9118775
21421,36.7891264,2.9116038
21422,36.7894565,2.910995
21423,36.7897137,2.9109015
21424,36.7895708,2.9109188
21425,36.7945687,2.9129825
21426,36.7945163,2.9129484
21427,36.7945412,2.9129687
21428,36.7889363,2.9121639
21429,36.7986009,2.9019193
21430,36.7962731,2.900404
21431,36.796333,2.901025
21432,36.796228,2.9001055
21433,36.7986195,2.9021929
21434,36.7986809,2.9030976
21435,36.8004143,2.9079448
21436,36.8003189,2.9079803
21437,36.7988528,2.9057098
21438,36.7987213,2.9036917
21439,36.79683,2.9082143
21440,36.7960162,2.908203
21441,36.7957824,2.9081932
21442,36.7953676,2.907631
21443,36.799104,2.9085048
21444,36.7990238,2.9074632
21445,36.7989641,2.906472
21446,36.7990755,2.9081797
21447,36.7982271,2.9082012
21448,36.7966428,2.9056978
21449,36.7957653,2.9050532
21450,36.7953857,2.9049038
21451,36.7969011,2.9089843
21452,36.796741,2.9069772
21453,36.8003266,2.9078777
21454,36.8003598,2.9078277
21455,36.8003526,2.907967
21456,36.8002882,2.9080023
21457,36.7992629,2.9061762
21458,36.7977047,2.9069164
21459,36.7974942,2.906844
21460,36.7974341,2.9068091
21461,36.7974104,2.906734
21462,36.7973911,2.9065785
21463,36.7973804,2.9063424
21464,36.7957951,2.9039793
21465,36.7958222,2.9041723
21466,36.7958252,2.9042685
21467,36.7958178,2.9043498
21468,36.7957911,2.9045199
21469,36.7965667,2.9045093
21470,36.7964289,2.904489
21471,36.7959993,2.9045105
21472,36.7959564,2.9045346
21473,36.7959349,2.9046097
21474,36.7977675,2.9053822
21475,36.7976059,2.9053701
21476,36.7977815,2.9053929
21477,36.7977933,2.9054157
21478,36.7978035,2.9055572
21479,36.7972676,2.9039727
21480,36.7974877,2.9039513
21481,36.7975114,2.9039606
21482,36.7975243,2.9039794
21483,36.7975565,2.9043563
21484,36.797549,2.9043965
21485,36.7975264,2.9044501
21486,36.7975039,2.904477
21487,36.7974201,2.9045105
21488,36.7974319,2.90465
21489,36.7974598,2.9051006
21490,36.7974759,2.9053876
21491,36.7967586,2.9072217
21492,36.7987527,2.9056334
21493,36.7986678,2.9040784
21494,36.7981199,2.904159
21495,36.7977316,2.9042177
21496,36.7978348,2.9053048
21497,36.7978502,2.9054236
21498,36.797993,2.9054088
21499,36.7986308,2.9053245
21500,36.7987169,2.9049776
21501,36.7978161,2.9051075
21502,36.7972032,2.9082098
21503,36.7999859,2.9071333
21504,36.8000957,2.9070625
21505,36.8001944,2.9069901
21506,36.8003881,2.9069885
21507,36.7992801,2.9063746
21508,36.7992774,2.9064189
21509,36.799279,2.9063371
21510,36.7991706,2.9063363
21511,36.7991932,2.9063119
21512,36.7992117,2.9062827
21513,36.7980773,2.9082026
21514,36.7997236,2.9066724
21515,36.7994991,2.9064618
21516,36.7994648,2.9064538
21517,36.7994315,2.9064631
21518,36.7992784,2.9125431
21519,36.7999981,2.9124641
21520,36.801749,2.9152543
21521,36.8007918,2.9154261
21522,36.8006478,2.9139663
21523,36.8007908,2.9139666
21524,36.7972289,2.9127368
21525,36.7993854,2.9125355
21526,36.7970085,2.9100981
21527,36.7959665,2.9128516
21528,36.7970659,2.9107848
21529,36.8003196,2.912442
21530,36.8004716,2.9124292
21531,36.8005254,2.9124061
21532,36.8004947,2.9123953
21533,36.8004752,2.9123926
21534,36.8003176,2.9124079
21535,36.7971356,2.9116195
21536,36.7961819,2.9128284
21537,36.7992898,2.9156715
21538,36.796531,2.9127949
21539,36.7956089,2.9128893
21540,36.8000887,2.9132894
21541,36.8000393,2.9127261
21542,36.8000319,2.9126066
21543,36.8003099,2.9124093
21544,36.800302,2.9124125
21545,36.8003094,2.9124413
21546,36.8003016,2.9124388
21547,36.8004835,2.912427
21548,36.8004957,2.912423
21549,36.8004847,2.9123932
21550,36.7980419,2.91266
21551,36.8005633,2.9136434
21552,36.7997955,2.9116747
21553,36.8000264,2.9117042
21554,36.8001016,2.911672
21555,36.798363,2.9222292
21556,36.7987313,2.9208612
21557,36.7990664,2.9197562
21558,36.7993112,2.9193243
21559,36.7999051,2.9185371
21560,36.798377,2.9225766
21561,36.7984242,2.9220025
21562,36.7989933,2.9199386
21563,36.7991523,2.9195711
21564,36.8005203,2.9181996
21565,36.8007316,2.9183398
21566,36.8017053,2.9227726
21567,36.8014636,2.9212136
21568,36.8011048,2.9187228
21569,36.8012999,2.9200804
21570,36.8011121,2.9187887
21571,36.7983565,2.9228394
21572,36.7996806,2.9188053
