source,target,length,type,speed,bidirectional
31478,31480,73.35,residential,30,1
31480,31485,6.88,residential,30,1
31485,6576,30.04,residential,30,1
30000,3076,12.57,residential,30,1
30001,3077,27.03,service,10,1
5569,29802,13.24,residential,30,1
29802,30043,12.85,residential,30,1
30043,30040,15.07,residential,30,1
30040,30042,18.65,residential,30,1
30042,30044,20.98,residential,30,1
30044,30037,14.74,residential,30,1
30037,30039,15.9,residential,30,1
30039,30041,20.8,residential,30,1
30041,30038,15.54,residential,30,1
30038,5570,15.59,residential,30,1
3078,30005,24.26,residential,30,0
30005,30061,25.82,residential,30,0
30061,30006,10.3,residential,30,0
30006,30007,24.43,residential,30,0
30007,30062,15.89,residential,30,0
30062,30008,12.92,residential,30,0
30008,30009,30.73,residential,30,0
30009,30050,27.97,residential,30,0
30050,3079,38.61,residential,30,0
30008,30026,29.81,residential,30,0
30026,30025,30.56,residential,30,0
30025,30024,8.83,residential,30,0
30024,30023,14.78,residential,30,0
30023,30022,21.26,residential,30,0
30022,30021,27.42,residential,30,0
30021,30020,15.3,residential,30,0
30020,30019,12.33,residential,30,0
30019,30018,15.93,residential,30,0
30018,30017,20.59,residential,30,0
30017,30016,47.0,residential,30,0
30016,30015,27.48,residential,30,0
30015,30014,26.96,residential,30,0
30014,30013,30.16,residential,30,0
30013,30012,8.1,residential,30,0
30012,30011,12.09,residential,30,0
30011,30010,20.78,residential,30,0
30010,30027,16.91,residential,30,0
30027,3080,17.12,residential,30,0
30036,30035,17.08,residential,30,0
30035,30030,39.06,residential,30,0
30030,30031,31.98,residential,30,0
30031,30032,32.84,residential,30,0
30032,30029,43.27,residential,30,0
30029,30028,16.97,residential,30,0
30028,3081,44.5,residential,30,0
4629,31432,39.14,residential,30,1
31432,4324,11.06,residential,30,1
31562,31563,62.1,service,10,1
31563,3089,123.24,service,10,1
31564,3090,174.84,residential,30,1
31565,31482,48.93,residential,30,1
31482,31501,59.5,residential,30,1
31501,31502,5.73,residential,30,1
31502,31481,18.43,residential,30,1
31481,3091,30.94,residential,30,1
29680,29659,16.39,secondary,100,0
29659,29660,23.54,secondary,100,0
29660,29681,1.0,secondary,100,0
29681,29698,16.03,secondary,100,0
29698,3092,6.84,secondary,100,0
3092,29703,7.07,secondary,100,0
29703,29683,6.71,secondary,100,0
29683,29705,7.72,secondary,100,0
29705,29690,5.98,secondary,100,0
29690,29694,2.68,secondary,100,0
29694,29697,18.18,secondary,100,0
29697,29695,12.01,secondary,100,0
29695,29680,7.77,secondary,100,0
2286,29704,15.52,secondary_link,60,0
29704,29693,7.78,secondary_link,60,0
29693,29702,4.54,secondary_link,60,0
29702,29690,6.17,secondary_link,60,0
29681,29687,6.13,secondary_link,60,0
29687,29706,6.33,secondary_link,60,0
29706,29686,5.46,secondary_link,60,0
29686,29692,7.09,secondary_link,60,0
29692,5867,13.47,secondary_link,60,0
3099,8709,13.55,primary,100,0
8709,3104,15.98,primary,100,0
5074,5075,6.42,primary,100,0
5075,5407,3.93,primary,100,0
5407,8714,4.48,primary,100,0
8714,8713,5.38,primary,100,0
8713,8712,4.73,primary,100,0
8712,8711,8.2,primary,100,0
8711,3096,5.25,primary,100,0
3096,6019,8.21,primary,100,0
29661,29715,5.01,secondary,100,0
29715,29713,28.36,secondary,100,0
29713,29716,2.91,secondary,100,0
29716,29717,2.43,secondary,100,0
29717,6020,3.52,secondary,100,0
6019,3094,10.06,secondary,100,0
3094,5479,29.69,secondary,100,0
5479,29661,5.54,secondary,100,0
3104,3103,4.44,primary_link,60,0
3103,8706,3.93,primary_link,60,0
8706,3102,4.5,primary_link,60,0
3102,8707,6.14,primary_link,60,0
8707,5479,5.24,primary_link,60,0
3105,29921,5.08,residential,30,1
29921,29902,8.65,residential,30,1
29902,29937,1.48,residential,30,1
29937,29984,64.67,residential,30,1
29984,29926,27.2,residential,30,1
29926,29896,20.4,residential,30,1
29896,29897,64.5,residential,30,1
29897,29898,25.92,residential,30,1
29898,29983,6.02,residential,30,1
29983,29899,4.86,residential,30,1
29899,29982,6.2,residential,30,1
29982,29900,5.32,residential,30,1
29900,29981,33.04,residential,30,1
29981,29901,33.84,residential,30,1
29901,29977,3.15,residential,30,1
29977,29976,2.27,residential,30,1
29976,29978,2.72,residential,30,1
29978,29979,4.45,residential,30,1
29979,29980,5.61,residential,30,1
29980,29915,24.13,residential,30,1
3107,29668,47.53,steps,5,1
31638,31655,16.9,residential,30,0
31655,31650,23.36,residential,30,0
31650,31636,11.07,residential,30,0
31636,31637,18.18,residential,30,0
31637,31651,53.86,residential,30,0
31651,31654,7.83,residential,30,0
31654,29573,55.16,residential,30,0
29573,29574,81.82,residential,30,0
29574,29575,16.2,residential,30,0
29575,29646,10.51,residential,30,0
29646,29721,18.63,residential,30,0
29721,29712,35.56,residential,30,0
29712,29669,42.73,residential,30,0
29669,29670,25.75,residential,30,0
29670,29720,23.99,residential,30,0
29720,2292,8.08,residential,30,0
31638,31639,38.82,residential,30,0
31639,31640,15.65,residential,30,0
31640,2296,84.12,residential,30,0
4523,29628,6.07,residential,30,1
29628,29627,5.5,residential,30,1
29627,29597,5.3,residential,30,1
29597,29626,9.51,residential,30,1
29626,29598,11.48,residential,30,1
29598,29625,11.15,residential,30,1
29625,29624,13.79,residential,30,1
29624,29599,9.81,residential,30,1
29599,29623,11.86,residential,30,1
29623,29622,10.53,residential,30,1
29622,29600,10.61,residential,30,1
29600,29621,12.19,residential,30,1
29621,31670,14.69,residential,30,1
31670,31652,9.82,residential,30,1
31652,31656,7.36,residential,30,1
31656,31669,14.54,residential,30,1
31669,31653,18.45,residential,30,1
31653,31663,12.31,residential,30,1
31663,31668,16.38,residential,30,1
31668,31646,17.39,residential,30,1
31646,31662,14.07,residential,30,1
31662,31667,12.56,residential,30,1
31667,31666,15.77,residential,30,1
31666,31664,20.58,residential,30,1
31664,31665,24.62,residential,30,1
31665,31649,23.5,residential,30,1
31649,31647,7.55,residential,30,1
31647,31657,16.67,residential,30,1
31657,31645,16.29,residential,30,1
31645,31660,17.74,residential,30,1
31660,31661,15.94,residential,30,1
31661,31648,15.9,residential,30,1
31648,31658,5.62,residential,30,1
31658,31659,7.87,residential,30,1
31659,31643,14.21,residential,30,1
3109,29590,43.71,residential,30,1
29590,29582,19.17,residential,30,1
29582,29583,174.85,residential,30,1
29583,29615,20.72,residential,30,1
29615,29584,18.04,residential,30,1
29584,29616,18.66,residential,30,1
29616,29585,21.86,residential,30,1
29585,29641,20.64,residential,30,1
29641,29642,18.29,residential,30,1
29642,29645,8.32,residential,30,1
29645,29586,14.22,residential,30,1
29586,29643,125.69,residential,30,1
29643,29587,52.79,residential,30,1
29587,29601,11.86,residential,30,1
29601,29588,10.3,residential,30,1
29588,29591,16.03,residential,30,1
29591,29589,29.93,residential,30,1
29589,29652,104.34,residential,30,1
29652,29656,5.56,residential,30,1
29656,29654,63.17,residential,30,1
29654,29650,6.46,residential,30,1
29650,29651,79.45,residential,30,1
29651,29658,5.64,residential,30,1
29658,29655,5.65,residential,30,1
29655,29657,5.65,residential,30,1
29657,29649,5.65,residential,30,1
29649,29648,21.19,residential,30,1
29648,29647,9.5,residential,30,1
29671,29718,97.04,residential,30,1
29718,29672,88.06,residential,30,1
29672,29673,16.84,residential,30,1
29673,29674,56.64,residential,30,1
29674,29593,51.96,residential,30,1
29593,29644,133.19,residential,30,1
29644,29594,19.47,residential,30,1
29594,29592,20.94,residential,30,1
29592,3110,22.55,residential,30,1
3111,29583,110.88,residential,30,1
29653,29836,85.98,residential,30,0
29836,29837,79.71,residential,30,0
29837,29905,40.12,residential,30,0
29905,29919,14.16,residential,30,0
29919,29903,87.8,residential,30,0
29903,2396,73.77,residential,30,0
2448,29906,16.02,residential,30,0
29906,29907,15.59,residential,30,0
29907,29840,38.9,residential,30,0
29840,29847,43.61,residential,30,0
29847,29841,76.68,residential,30,0
29841,29871,96.28,residential,30,0
29871,29842,31.1,residential,30,0
29842,29843,59.54,residential,30,0
29833,29844,62.01,residential,30,1
29844,29841,80.87,residential,30,1
29841,29853,21.46,residential,30,1
29853,29845,10.75,residential,30,1
29845,29849,8.74,residential,30,1
29849,29846,10.63,residential,30,1
29846,3114,70.52,residential,30,1
29834,29850,41.9,residential,30,0
29850,29847,57.74,residential,30,0
29847,29848,15.41,residential,30,0
29848,29872,12.7,residential,30,0
29872,29908,12.67,residential,30,0
29908,29909,19.32,residential,30,0
29909,3115,24.42,residential,30,0
2402,29855,6.75,residential,30,1
29855,29854,63.33,residential,30,1
29854,29851,17.54,residential,30,1
29851,29852,7.72,residential,30,1
3116,29862,29.61,residential,30,1
29862,29856,29.68,residential,30,1
29856,29863,15.74,residential,30,1
29863,29857,35.44,residential,30,1
29857,29858,26.89,residential,30,1
29858,29859,55.82,residential,30,1
29859,29860,50.9,residential,30,1
29860,29861,38.96,residential,30,1
29861,29873,42.36,residential,30,1
29873,29864,66.12,residential,30,1
29864,29874,26.15,residential,30,1
29874,3117,45.35,residential,30,1
3118,30064,25.64,residential,30,1
30064,30165,25.71,residential,30,1
30165,30150,18.13,residential,30,1
30150,30164,2.08,residential,30,1
30164,30065,2.72,residential,30,1
30065,30163,2.42,residential,30,1
30163,30162,2.19,residential,30,1
30162,30149,2.14,residential,30,1
30149,29975,13.07,residential,30,1
29975,29910,11.04,residential,30,1
29910,29974,35.43,residential,30,1
29974,30161,110.7,residential,30,1
30161,30160,70.15,residential,30,1
30160,30159,10.73,residential,30,1
30159,30066,19.35,residential,30,1
30066,30067,15.17,residential,30,1
30067,30068,58.74,residential,30,1
30068,30069,27.82,residential,30,1
30069,29924,102.13,residential,30,1
3119,30070,52.37,residential,30,1
30070,30066,46.95,residential,30,1
3120,29911,40.57,residential,30,1
29911,29912,52.7,residential,30,1
29924,29870,19.13,residential,30,1
29870,29866,9.65,residential,30,1
29866,29868,9.31,residential,30,1
29868,29865,15.31,residential,30,1
29865,29867,12.08,residential,30,1
29867,29869,20.2,residential,30,1
29869,2402,27.7,residential,30,1
3121,30071,37.75,residential,30,1
30071,30072,6.35,residential,30,1
30072,30073,8.49,residential,30,1
30073,30138,9.29,residential,30,1
30138,30074,3.94,residential,30,1
30074,30075,6.13,residential,30,1
30075,30076,23.72,residential,30,1
30076,30077,37.16,residential,30,1
30077,30078,9.07,residential,30,1
30078,30079,9.03,residential,30,1
30079,30080,35.56,residential,30,1
30080,30100,17.76,residential,30,1
30100,30081,16.47,residential,30,1
30081,30082,26.53,residential,30,1
30082,30148,8.47,residential,30,1
30148,30114,3.13,residential,30,1
30114,30083,6.07,residential,30,1
30083,30137,7.95,residential,30,1
30137,30084,6.12,residential,30,1
30084,30085,6.48,residential,30,1
30085,30146,18.01,residential,30,1
30146,30145,6.63,residential,30,1
30145,30130,7.55,residential,30,1
30130,30141,3.92,residential,30,1
30141,30086,5.94,residential,30,1
30086,30126,3.96,residential,30,1
30126,30140,6.2,residential,30,1
30140,30144,65.06,residential,30,1
30144,30143,2.91,residential,30,1
30143,3122,8.11,residential,30,1
3123,30153,23.08,residential,30,1
30153,30154,39.67,residential,30,1
30154,30087,12.65,residential,30,1
30087,30088,10.35,residential,30,1
30088,30089,13.49,residential,30,1
30089,30090,37.92,residential,30,1
30090,30091,6.13,residential,30,1
30091,30158,5.75,residential,30,1
30158,30092,16.7,residential,30,1
30092,30157,35.6,residential,30,1
30157,30155,20.16,residential,30,1
30155,30093,28.47,residential,30,1
30093,30156,21.5,residential,30,1
30156,30094,14.47,residential,30,1
30094,30176,8.55,residential,30,1
3124,30151,13.97,residential,30,1
30151,30095,10.37,residential,30,1
30095,30152,8.78,residential,30,1
30152,30098,5.5,residential,30,1
30098,30096,24.88,residential,30,1
30096,30097,28.53,residential,30,1
30099,30097,54.61,residential,30,1
30097,3126,43.2,residential,30,1
30099,3127,35.77,steps,5,1
30101,30102,99.82,residential,30,1
30102,30113,21.14,residential,30,1
30113,30103,30.71,residential,30,1
30103,30104,26.31,residential,30,1
30104,30105,16.03,residential,30,1
30105,30142,9.8,residential,30,1
30142,30063,32.6,residential,30,1
30063,30112,14.44,residential,30,1
30112,30111,46.05,residential,30,1
30111,30033,20.44,residential,30,1
30033,30034,21.97,residential,30,1
30034,3128,32.5,residential,30,1
3129,30106,23.85,residential,30,1
30106,30107,10.41,residential,30,1
30107,30108,14.58,residential,30,1
30108,30109,60.36,residential,30,1
30109,30110,41.1,residential,30,1
3130,30139,18.03,residential,30,1
30139,30132,7.66,residential,30,1
30132,30127,8.53,residential,30,1
30127,30147,24.51,residential,30,1
30147,30119,32.31,residential,30,1
30119,30131,20.6,residential,30,1
30131,30135,16.39,residential,30,1
30135,30129,15.24,residential,30,1
30129,30136,8.76,residential,30,1
30136,30134,9.87,residential,30,1
30134,30133,34.62,residential,30,1
30133,30128,7.15,residential,30,1
30128,31708,5.98,residential,30,1
31708,31702,6.7,residential,30,1
31702,31703,8.25,residential,30,1
31703,31705,5.87,residential,30,1
31705,31704,6.44,residential,30,1
31704,31706,7.24,residential,30,1
31706,31707,5.76,residential,30,1
31707,31709,7.14,residential,30,1
31709,30115,67.96,residential,30,1
30115,30175,39.2,residential,30,1
30175,30174,12.59,residential,30,1
30174,30116,16.28,residential,30,1
30116,30171,2.46,residential,30,1
30171,30173,2.21,residential,30,1
30173,30172,3.05,residential,30,1
30172,30170,4.53,residential,30,1
30170,30117,2.8,residential,30,1
30117,30167,2.93,residential,30,1
30167,30168,3.72,residential,30,1
30168,30169,4.29,residential,30,1
30169,30118,4.14,residential,30,1
30118,30166,25.54,residential,30,1
30166,31701,24.25,residential,30,1
31701,31710,24.83,residential,30,1
30119,2440,38.57,steps,5,1
2221,29138,23.72,secondary,100,1
29138,29097,27.62,secondary,100,1
29097,29096,17.32,secondary,100,1
29096,29098,18.76,secondary,100,1
29098,29157,13.23,secondary,100,1
29157,29144,20.49,secondary,100,1
29144,29099,24.9,secondary,100,1
29099,29100,15.99,secondary,100,1
29100,29214,34.44,secondary,100,1
29214,29213,73.19,secondary,100,1
29213,29210,13.15,secondary,100,1
29210,29212,11.36,secondary,100,1
29212,29203,58.73,secondary,100,1
29203,29215,47.72,secondary,100,1
29215,29204,35.27,secondary,100,1
29204,29211,23.82,secondary,100,1
29211,29205,24.62,secondary,100,1
29205,29206,25.8,secondary,100,1
29206,29207,20.32,secondary,100,1
29207,29208,41.92,secondary,100,1
29208,29209,15.75,secondary,100,1
2554,23222,145.45,secondary,100,1
23222,23310,36.63,secondary,100,1
23310,23307,5.66,secondary,100,1
23307,23308,15.21,secondary,100,1
23308,23314,21.8,secondary,100,1
23314,23309,13.42,secondary,100,1
23309,23223,21.15,secondary,100,1
23223,23237,20.7,secondary,100,1
23171,23170,57.11,residential,30,1
23170,23203,16.45,residential,30,1
23203,23202,16.8,residential,30,1
23202,23178,3.86,residential,30,1
23178,23179,5.46,residential,30,1
23179,23169,50.02,residential,30,1
23169,23139,9.25,residential,30,1
23139,23205,32.71,residential,30,1
23205,23140,24.38,residential,30,1
23140,23141,27.12,residential,30,1
23141,23142,18.34,residential,30,1
23142,23177,6.64,residential,30,1
23177,23143,22.11,residential,30,1
23143,23144,28.76,residential,30,1
23144,2175,27.73,residential,30,1
2175,23145,23.86,residential,30,1
23145,23146,14.58,residential,30,1
23146,23147,12.5,residential,30,1
23147,23148,14.69,residential,30,1
23148,23186,2.22,residential,30,1
23186,23149,40.79,residential,30,1
23149,23150,26.5,residential,30,1
23150,23151,23.52,residential,30,1
23151,23152,26.58,residential,30,1
23152,23089,41.58,residential,30,1
23089,23090,29.34,residential,30,1
23090,23091,15.49,residential,30,1
23091,23092,32.05,residential,30,1
23092,23093,21.56,residential,30,1
23093,23094,24.78,residential,30,1
23094,23120,42.81,residential,30,1
24433,24434,67.39,tertiary,50,1
24434,24435,16.85,tertiary,50,1
24435,24436,23.46,tertiary,50,1
24436,24437,45.41,tertiary,50,1
24437,24438,21.91,tertiary,50,1
24438,24439,56.65,tertiary,50,1
24439,24440,10.15,tertiary,50,1
24440,24441,130.45,tertiary,50,1
24441,24442,131.53,tertiary,50,1
24442,24443,16.91,tertiary,50,1
24443,24447,85.43,tertiary,50,1
24447,24449,46.51,tertiary,50,1
24449,24444,132.51,tertiary,50,1
24444,24445,17.34,tertiary,50,1
24445,24446,73.82,tertiary,50,1
24446,24448,44.76,tertiary,50,1
24448,24604,32.58,tertiary,50,1
24604,24601,34.98,tertiary,50,1
24601,24587,33.91,tertiary,50,1
24587,24588,21.85,tertiary,50,1
24588,24605,9.58,tertiary,50,1
24605,24589,14.13,tertiary,50,1
24589,24606,21.01,tertiary,50,1
24606,24603,16.75,tertiary,50,1
24603,24602,8.21,tertiary,50,1
24602,24590,15.2,tertiary,50,1
24590,24591,21.49,tertiary,50,1
24591,24592,16.39,tertiary,50,1
24592,24593,20.0,tertiary,50,1
24593,24594,18.84,tertiary,50,1
24594,24595,17.21,tertiary,50,1
24595,24596,82.32,tertiary,50,1
24596,24597,48.9,tertiary,50,1
24597,24607,64.53,tertiary,50,1
24607,24598,57.35,tertiary,50,1
24598,24608,74.91,tertiary,50,1
24608,24654,63.11,tertiary,50,1
24654,3133,11.11,tertiary,50,1
3133,24653,10.54,tertiary,50,1
24653,24617,49.5,tertiary,50,1
24617,24618,39.72,tertiary,50,1
24618,24619,19.42,tertiary,50,1
24619,24925,23.62,tertiary,50,1
24925,24926,26.26,tertiary,50,1
24926,24934,40.12,tertiary,50,1
24934,24927,29.85,tertiary,50,1
24927,24932,35.77,tertiary,50,1
24932,24928,8.89,tertiary,50,1
24928,24929,23.41,tertiary,50,1
24929,24930,27.51,tertiary,50,1
24930,24935,22.68,tertiary,50,1
24935,24933,52.49,tertiary,50,1
24933,24931,32.08,tertiary,50,1
24931,24924,40.86,tertiary,50,1
3134,24555,53.0,residential,30,0
24555,24568,74.26,residential,30,0
24568,24937,88.19,residential,30,0
1986,24938,208.53,residential,30,0
24938,24949,3.38,residential,30,0
24949,24939,3.53,residential,30,0
24939,24936,20.27,residential,30,0
26223,26245,39.73,residential,30,1
26245,26229,73.33,residential,30,1
26229,26261,20.04,residential,30,1
26261,26248,22.16,residential,30,1
26248,26262,12.68,residential,30,1
26262,26224,6.43,residential,30,1
26224,26250,31.25,residential,30,1
26250,26249,31.01,residential,30,1
26249,26349,174.4,residential,30,1
26349,1990,35.29,residential,30,1
3136,26225,284.69,residential,30,0
26226,24549,27.3,residential,30,0
24549,24580,5.49,residential,30,0
24580,24581,5.53,residential,30,0
24581,24548,6.01,residential,30,0
24548,24579,9.22,residential,30,0
24579,24586,124.87,residential,30,0
24586,24547,8.51,residential,30,0
24547,3137,254.32,residential,30,0
3138,24564,29.62,residential,30,1
24564,24550,198.06,residential,30,1
24551,3139,137.85,tertiary,70,0
4537,24552,163.01,residential,30,0
24942,24943,95.45,tertiary,70,1
24943,24553,78.59,tertiary,70,1
24553,24554,21.65,tertiary,70,1
24554,24569,102.77,tertiary,70,1
24569,3140,3.31,tertiary,70,1
26352,26363,1.96,residential,30,1
26363,26355,77.71,residential,30,1
26355,26357,82.06,residential,30,1
26357,1987,31.36,residential,30,1
3141,26356,24.78,residential,30,1
26356,26354,69.03,residential,30,1
26354,26362,74.58,residential,30,1
26362,26353,2.67,residential,30,1
26227,26228,60.24,residential,30,1
26228,3142,32.39,residential,30,1
24536,24535,9.12,residential,30,1
24535,24527,7.43,residential,30,1
24527,24528,63.21,residential,30,1
24528,24529,39.23,residential,30,1
24529,24534,42.24,residential,30,1
24534,3143,62.14,residential,30,1
7843,24908,10.72,residential,30,1
24908,24846,23.62,residential,30,1
24846,24870,100.27,residential,30,1
24870,24880,14.03,residential,30,1
24880,24873,12.67,residential,30,1
24873,24866,31.69,residential,30,1
24866,24923,19.16,residential,30,1
24923,24865,67.75,residential,30,1
24865,24869,24.04,residential,30,1
24869,24847,18.21,residential,30,1
24847,24882,8.58,residential,30,1
24882,24848,34.21,residential,30,1
24848,24849,64.45,residential,30,1
24849,24850,6.13,residential,30,1
24850,24851,6.01,residential,30,1
24852,24854,62.16,residential,30,1
24854,24853,67.87,residential,30,1
24853,24856,43.8,residential,30,1
24856,3145,59.27,residential,30,1
24599,24616,12.11,residential,30,1
24616,24615,4.29,residential,30,1
24615,24611,15.47,residential,30,1
24611,24600,67.52,residential,30,1
24600,24855,92.76,residential,30,1
24855,3146,129.85,residential,30,1
24730,24729,29.89,residential,30,0
24729,24727,35.55,residential,30,0
24727,24726,49.56,residential,30,0
24726,24725,34.34,residential,30,0
24725,24724,18.39,residential,30,0
24724,24783,17.36,residential,30,0
24783,3147,9.25,residential,30,0
24723,24729,29.25,tertiary,70,0
24729,24793,26.12,tertiary,70,0
24793,24795,33.33,tertiary,70,0
24795,3148,59.94,tertiary,70,0
3149,24792,47.51,residential,30,1
24792,24727,28.85,residential,30,1
24727,24728,26.86,residential,30,1
3150,24784,8.73,residential,30,0
24784,24818,6.64,residential,30,0
24818,24785,5.16,residential,30,0
24785,24786,9.23,residential,30,0
24786,24787,12.67,residential,30,0
24787,24788,13.06,residential,30,0
24788,24789,21.26,residential,30,0
24789,24796,162.94,residential,30,0
24796,24794,32.35,residential,30,0
24794,24730,27.27,residential,30,0
24730,24731,29.65,residential,30,0
24663,24675,44.33,residential,30,1
24675,24801,46.16,residential,30,1
24801,24790,60.84,residential,30,1
24790,24831,105.42,residential,30,1
24831,24791,72.29,residential,30,1
24791,3148,27.91,residential,30,1
3151,28695,31.72,tertiary,70,1
28695,28757,32.1,tertiary,70,1
28757,28694,176.49,tertiary,70,1
28695,28696,8.6,residential,30,1
28696,3152,9.67,residential,30,1
3153,28693,151.39,tertiary,70,0
28768,28698,27.85,residential,30,1
28698,28699,39.3,residential,30,1
28699,28700,28.4,residential,30,1
28700,28701,26.66,residential,30,1
28701,28702,44.27,residential,30,1
28702,28756,12.83,residential,30,1
28756,28703,15.86,residential,30,1
28703,28704,16.71,residential,30,1
28704,28705,29.84,residential,30,1
28705,3154,88.03,residential,30,1
3156,28767,10.48,residential,30,1
28767,28706,7.48,residential,30,1
28706,28707,81.49,residential,30,1
28707,28708,21.88,residential,30,1
28708,28709,9.94,residential,30,1
28709,28710,50.86,residential,30,1
28710,28758,33.89,residential,30,1
28758,1448,9.71,residential,30,1
3157,28713,9.21,pedestrian,5,1
28713,28714,10.64,pedestrian,5,1
28714,28715,7.57,pedestrian,5,1
28715,28716,13.52,pedestrian,5,1
28716,28711,9.58,pedestrian,5,1
28711,28712,10.05,pedestrian,5,1
28712,28717,17.73,pedestrian,5,1
28717,28718,16.76,pedestrian,5,1
28718,28719,15.76,pedestrian,5,1
28719,3158,8.75,pedestrian,5,1
28720,28761,2.4,residential,30,1
28761,28762,10.74,residential,30,1
28762,28721,39.41,residential,30,1
28721,28725,53.37,residential,30,1
28725,28732,54.99,residential,30,1
28732,28735,35.34,residential,30,1
28735,28741,25.88,residential,30,1
28741,3159,30.15,residential,30,1
1448,28733,35.85,residential,30,1
28733,28724,48.32,residential,30,1
28724,28755,30.73,residential,30,1
28755,28722,14.78,residential,30,1
28722,28723,16.75,residential,30,1
28725,28724,148.51,residential,30,1
28724,28759,84.5,residential,30,1
28759,28726,10.63,residential,30,1
28726,28727,26.49,residential,30,1
28727,28728,38.46,residential,30,1
28728,28729,2.18,residential,30,1
28729,28730,2.07,residential,30,1
28730,1449,30.55,residential,30,1
28731,3160,20.79,steps,5,1
3156,28734,20.27,residential,30,1
28734,28736,31.85,residential,30,1
28736,28737,53.58,residential,30,1
3161,28738,22.42,residential,30,1
28738,28639,27.89,residential,30,1
28639,28640,34.08,residential,30,1
28640,28641,55.37,residential,30,1
28641,28642,111.1,residential,30,1
28642,28643,28.41,residential,30,1
28643,28644,31.7,residential,30,1
28644,28648,12.99,residential,30,1
28648,28645,30.9,residential,30,1
28645,28646,75.47,residential,30,1
28646,28647,36.12,residential,30,1
28647,3162,26.02,residential,30,1
3163,28649,41.45,residential,30,1
28649,28692,2.16,residential,30,1
28692,28650,3.33,residential,30,1
28650,28691,2.28,residential,30,1
28691,28651,11.38,residential,30,1
28651,28652,33.33,residential,30,1
2866,22674,33.85,tertiary,70,1
22674,22705,5.45,tertiary,70,1
22705,22664,16.02,tertiary,70,1
22664,22665,19.24,tertiary,70,1
22665,22703,169.76,tertiary,70,1
22703,22709,2.13,tertiary,70,1
22709,22666,46.97,tertiary,70,1
22666,22667,172.54,tertiary,70,1
22667,22668,25.68,tertiary,70,1
22668,22682,21.46,tertiary,70,1
22682,22669,57.81,tertiary,70,1
22669,22683,20.1,tertiary,70,1
22683,22670,41.48,tertiary,70,1
22670,22671,18.93,tertiary,70,1
22671,22681,18.64,tertiary,70,1
22681,22672,13.96,tertiary,70,1
22672,22673,51.01,tertiary,70,1
22673,22707,12.03,tertiary,70,1
22707,22749,97.98,tertiary,70,1
22749,22740,9.67,tertiary,70,1
22740,22741,57.17,tertiary,70,1
22741,22742,18.37,tertiary,70,1
22742,22747,12.65,tertiary,70,1
22747,22750,6.59,tertiary,70,1
22750,22743,3.82,tertiary,70,1
22743,22744,39.99,tertiary,70,1
22744,22745,70.99,tertiary,70,1
22745,22748,38.75,tertiary,70,1
22748,22746,49.61,tertiary,70,1
22746,22735,68.36,tertiary,70,1
22735,22736,47.8,tertiary,70,1
22736,22728,53.55,tertiary,70,1
22728,22732,27.97,tertiary,70,1
22732,22739,42.96,tertiary,70,1
22739,22738,18.06,tertiary,70,1
22738,22731,20.49,tertiary,70,1
22731,22734,36.44,tertiary,70,1
22734,22733,36.56,tertiary,70,1
22733,22729,32.51,tertiary,70,1
22729,22730,35.0,tertiary,70,1
22730,22737,25.94,tertiary,70,1
4528,23527,9.32,tertiary,70,1
23527,23528,6.71,tertiary,70,1
23528,23529,6.69,tertiary,70,1
23529,23530,18.12,tertiary,70,1
23530,23531,13.69,tertiary,70,1
23531,23532,9.81,tertiary,70,1
23532,23533,10.63,tertiary,70,1
23533,23534,4.51,tertiary,70,1
23534,23526,8.26,tertiary,70,1
23526,23523,26.09,tertiary,70,1
23523,23524,28.34,tertiary,70,1
23524,23525,67.02,tertiary,70,1
23525,23588,20.92,tertiary,70,1
23588,23589,33.63,tertiary,70,1
23589,23590,52.55,tertiary,70,1
23590,23641,23.78,tertiary,70,1
23641,23591,11.26,tertiary,70,1
23591,23592,97.88,tertiary,70,1
23592,23607,35.67,tertiary,70,1
23607,23608,26.48,tertiary,70,1
23608,23609,39.83,tertiary,70,1
23609,23610,40.44,tertiary,70,1
23610,23611,34.9,tertiary,70,1
23611,23612,19.26,tertiary,70,1
23612,23622,12.55,tertiary,70,1
23622,23621,28.55,tertiary,70,1
23621,23620,29.2,tertiary,70,1
23620,23619,19.51,tertiary,70,1
23619,23618,52.38,tertiary,70,1
23618,23617,13.8,tertiary,70,1
23617,23616,15.27,tertiary,70,1
23616,23654,49.27,tertiary,70,1
23654,23390,9.49,tertiary,70,1
23390,23389,10.49,tertiary,70,1
23389,23615,14.14,tertiary,70,1
23615,23658,33.05,tertiary,70,1
23658,23653,13.03,tertiary,70,1
23653,23656,24.64,tertiary,70,1
23656,23614,18.35,tertiary,70,1
23614,23652,12.7,tertiary,70,1
23652,23651,14.75,tertiary,70,1
23651,23650,9.2,tertiary,70,1
23650,23649,10.45,tertiary,70,1
23649,23648,11.24,tertiary,70,1
23516,23482,22.93,tertiary,70,1
23482,23478,34.44,tertiary,70,1
23478,23479,16.53,tertiary,70,1
23479,23480,16.85,tertiary,70,1
23480,23316,20.39,tertiary,70,1
23316,23317,16.29,tertiary,70,1
23317,23366,7.21,tertiary,70,1
23366,23318,36.09,tertiary,70,1
23318,23319,13.75,tertiary,70,1
23319,23320,10.99,tertiary,70,1
23320,23321,12.01,tertiary,70,1
23321,23322,82.08,tertiary,70,1
23322,23323,9.13,tertiary,70,1
